species_id,name,description,url
148,dragonair,"This Pokémon gathers power in the orbs on its tail and controls the weather. When enshrouded by an aura, Dragonair has a mystical appearance.",https://bulbapedia.bulbagarden.net/wiki/Dragonair_(Pok%C3%A9mon)
149,dragonite,This Pokémon is known as the Sea Incarnate. Figureheads that resemble Dragonite decorate the bows of many ships.,https://bulbapedia.bulbagarden.net/wiki/Dragonite_(Pok%C3%A9mon)
150,mewtwo,"Its DNA is almost the same as Mew’s. However, its size and disposition are vastly different.",https://bulbapedia.bulbagarden.net/wiki/Mewtwo_(Pok%C3%A9mon)
151,mew,"When viewed through a microscope, this Pokémon’s short, fine, delicate hair can be seen.",https://bulbapedia.bulbagarden.net/wiki/Mew_(Pok%C3%A9mon)
152,chikorita,"In battle, Chikorita waves its leaf around to keep the foe at bay. However, a sweet fragrance also wafts from the leaf, becalming the battling Pokémon and creating a cozy, friendly atmosphere all around.",https://bulbapedia.bulbagarden.net/wiki/Chikorita_(Pok%C3%A9mon)
153,bayleef,Bayleef’s neck is ringed by curled-up leaves. Inside each tubular leaf is a small shoot of a tree. The fragrance of this shoot makes people peppy.,https://bulbapedia.bulbagarden.net/wiki/Bayleef_(Pok%C3%A9mon)
154,meganium,"The fragrance of Meganium’s flower soothes and calms emotions. In battle, this Pokémon gives off more of its becalming scent to blunt the foe’s fighting spirit.",https://bulbapedia.bulbagarden.net/wiki/Meganium_(Pok%C3%A9mon)
155,cyndaquil,"Hails from the Johto region. Though usually curled into a ball due to its timid disposition, it harbors tremendous firepower.",https://bulbapedia.bulbagarden.net/wiki/Cyndaquil_(Pok%C3%A9mon)
156,quilava,"This creature's fur is most mysterious—it is wholly impervious to the burning touch of flame. Should Quilava turn its back to you, take heed! Such a posture indicates a forthcoming attack.",https://bulbapedia.bulbagarden.net/wiki/Quilava_(Pok%C3%A9mon)
157,typhlosion,"Said to purify lost, forsaken souls with its flames and guide them to the afterlife. I believe its form has been influenced by the energy of the sacred mountain towering at Hisui's center.",https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pok%C3%A9mon)
158,totodile,"Despite the smallness of its body, Totodile’s jaws are very powerful. While the Pokémon may think it is just playfully nipping, its bite has enough power to cause serious injury.",https://bulbapedia.bulbagarden.net/wiki/Totodile_(Pok%C3%A9mon)
159,croconaw,"Once Croconaw has clamped its jaws on its foe, it will absolutely not let go. Because the tips of its fangs are forked back like barbed fishhooks, they become impossible to remove when they have sunk in.",https://bulbapedia.bulbagarden.net/wiki/Croconaw_(Pok%C3%A9mon)
160,feraligatr,"Feraligatr intimidates its foes by opening its huge mouth. In battle, it will kick the ground hard with its thick and powerful hind legs to charge at the foe at an incredible speed.",https://bulbapedia.bulbagarden.net/wiki/Feraligatr_(Pok%C3%A9mon)
161,sentret,"When Sentret sleeps, it does so while another stands guard. The sentry wakes the others at the first sign of danger. When this Pokémon becomes separated from its pack, it becomes incapable of sleep due to fear.",https://bulbapedia.bulbagarden.net/wiki/Sentret_(Pok%C3%A9mon)
162,furret,"Furret has a very slim build. When under attack, it can slickly squirm through narrow spaces and get away. In spite of its short limbs, this Pokémon is very nimble and fleet.",https://bulbapedia.bulbagarden.net/wiki/Furret_(Pok%C3%A9mon)
163,hoothoot,It begins to hoot at the same time every day. Some Trainers use them in place of clocks.,https://bulbapedia.bulbagarden.net/wiki/Hoothoot_(Pok%C3%A9mon)
164,noctowl,"When it needs to think, it rotates its head 180 degrees to sharpen its intellectual power.",https://bulbapedia.bulbagarden.net/wiki/Noctowl_(Pok%C3%A9mon)
165,ledyba,These very cowardly Pokémon join together and use Reflect to protect their nest.,https://bulbapedia.bulbagarden.net/wiki/Ledyba_(Pok%C3%A9mon)
166,ledian,"It flies through the night sky, sprinkling sparkly dust. According to some, if that dust sticks to you, good things will happen to you.",https://bulbapedia.bulbagarden.net/wiki/Ledian_(Pok%C3%A9mon)
167,spinarak,"Although the poison from its fangs isn’t that strong, it’s potent enough to weaken prey that gets caught in its web.",https://bulbapedia.bulbagarden.net/wiki/Spinarak_(Pok%C3%A9mon)
168,ariados,"It spews threads from its mouth to catch its prey. When night falls, it leaves its web to go hunt aggressively.",https://bulbapedia.bulbagarden.net/wiki/Ariados_(Pok%C3%A9mon)
169,crobat,Its hind limbs have become another set of wings. Crobat expertly maneuvers its four wings to dart in exquisite fashion through even the most confined caves without losing any speed.,https://bulbapedia.bulbagarden.net/wiki/Crobat_(Pok%C3%A9mon)
170,chinchou,"On the dark ocean floor, its only means of communication is its constantly flashing lights.",https://bulbapedia.bulbagarden.net/wiki/Chinchou_(Pok%C3%A9mon)
171,lanturn,This Pokémon flashes a bright light that blinds its prey. This creates an opening for it to deliver an electrical attack.,https://bulbapedia.bulbagarden.net/wiki/Lanturn_(Pok%C3%A9mon)
172,pichu,"Pichu stores electricity in the sacs on its cheeks but discharges it inadvertently when agitated or excited. Being yet immature, the Pokémon's handling of electricity is rather inept.",https://bulbapedia.bulbagarden.net/wiki/Pichu_(Pok%C3%A9mon)
173,cleffa,"In silhouette, they resemble twinkling starlight. When shooting stars rain from the night sky, Cleffa gather in numbers and dance as though they are indeed incarnations of the stars.",https://bulbapedia.bulbagarden.net/wiki/Cleffa_(Pok%C3%A9mon)
174,igglybuff,"Taking advantage of the softness of its body, Igglybuff moves as if bouncing. Its body turns a deep pink when its temperature rises.",https://bulbapedia.bulbagarden.net/wiki/Igglybuff_(Pok%C3%A9mon)
175,togepi,This ovate creature is frequently mistaken for a moving egg when encountered out in the fields or in the mountains. Its guileless smile soothes the soul.,https://bulbapedia.bulbagarden.net/wiki/Togepi_(Pok%C3%A9mon)
176,togetic,"No records exist of Togetic being seen in the wilds. Rumors abound that it evolves under the loving care of a trusted human companion, upon whom the Pokémon then bestows great joy.",https://bulbapedia.bulbagarden.net/wiki/Togetic_(Pok%C3%A9mon)
177,natu,"Because its wings aren’t yet fully grown, it has to hop to get around. It is always staring at something.",https://bulbapedia.bulbagarden.net/wiki/Natu_(Pok%C3%A9mon)
178,xatu,This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.,https://bulbapedia.bulbagarden.net/wiki/Xatu_(Pok%C3%A9mon)
179,mareep,"Rubbing its fleece generates electricity. You’ll want to pet it because it’s cute, but if you use your bare hand, you’ll get a painful shock.",https://bulbapedia.bulbagarden.net/wiki/Mareep_(Pok%C3%A9mon)
180,flaaffy,"It stores electricity in its fluffy fleece. If it stores up too much, it will start to go bald in those patches.",https://bulbapedia.bulbagarden.net/wiki/Flaaffy_(Pok%C3%A9mon)
181,ampharos,Its tail shines bright and strong. It has been prized since long ago as a beacon for sailors.,https://bulbapedia.bulbagarden.net/wiki/Ampharos_(Pok%C3%A9mon)
182,bellossom,Bellossom gather at times and appear to dance. They say that the dance is a ritual to summon the sun.,https://bulbapedia.bulbagarden.net/wiki/Bellossom_(Pok%C3%A9mon)
183,marill,"Even after Marill swims in a cold sea, its water- repellent fur dries almost as soon as Marill leaves the water. That’s why this Pokémon is never cold.",https://bulbapedia.bulbagarden.net/wiki/Marill_(Pok%C3%A9mon)
184,azumarill,"These Pokémon create air-filled bubbles. When Azurill play in rivers, Azumarill will cover them with these bubbles.",https://bulbapedia.bulbagarden.net/wiki/Azumarill_(Pok%C3%A9mon)
185,sudowoodo,"Though it pretends to be a tree, it fails to fool even children. To the touch, its body feels more like rock than tree bark. Sudowoodo's extreme aversion to water merits special note.",https://bulbapedia.bulbagarden.net/wiki/Sudowoodo_(Pok%C3%A9mon)
186,politoed,"The cry of a male is louder than that of a female. Male Politoed with deep, menacing voices find more popularity with the opposite gender.",https://bulbapedia.bulbagarden.net/wiki/Politoed_(Pok%C3%A9mon)
187,hoppip,"This Pokémon drifts and floats with the wind. If it senses the approach of strong winds, Hoppip links its leaves with other Hoppip to prepare against being blown away.",https://bulbapedia.bulbagarden.net/wiki/Hoppip_(Pok%C3%A9mon)
188,skiploom,"Skiploom’s flower blossoms when the temperature rises above 64 degrees Fahrenheit. How much the flower opens depends on the temperature. For that reason, this Pokémon is sometimes used as a thermometer.",https://bulbapedia.bulbagarden.net/wiki/Skiploom_(Pok%C3%A9mon)
189,jumpluff,Jumpluff rides warm southern winds to cross the sea and fly to foreign lands. The Pokémon descends to the ground when it encounters cold air while it is floating.,https://bulbapedia.bulbagarden.net/wiki/Jumpluff_(Pok%C3%A9mon)
190,aipom,This treetop dweller possesses a tail as dexterous as a hand. Ancient writings describe this Pokémon as a one-armed oddity.,https://bulbapedia.bulbagarden.net/wiki/Aipom_(Pok%C3%A9mon)
191,sunkern,"Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew.",https://bulbapedia.bulbagarden.net/wiki/Sunkern_(Pok%C3%A9mon)
192,sunflora,Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.,https://bulbapedia.bulbagarden.net/wiki/Sunflora_(Pok%C3%A9mon)
193,yanma,"Its frail wings are so thin that one can see clear through them. However, during flight these wings exhibit the power to churn air with force enough to launch a house skyward.",https://bulbapedia.bulbagarden.net/wiki/Yanma_(Pok%C3%A9mon)
194,wooper,"When walking on land, it covers its body with a poisonous film that keeps its skin from dehydrating.",https://bulbapedia.bulbagarden.net/wiki/Wooper_(Pok%C3%A9mon)
195,quagsire,Its body is always slimy. It often bangs its head on the river bottom as it swims but seems not to care.,https://bulbapedia.bulbagarden.net/wiki/Quagsire_(Pok%C3%A9mon)
196,espeon,"Wields an arcane power with which it can predict the weather and even people's thoughts. When bathed in sunshine, the scarlet orb on its brow glows and builds energy.",https://bulbapedia.bulbagarden.net/wiki/Espeon_(Pok%C3%A9mon)
197,umbreon,"It is most active in the wee hours of the night, when moonlight bathes the land. Its large eyes can pierce the darkness and perceive prey with absolute clarity.",https://bulbapedia.bulbagarden.net/wiki/Umbreon_(Pok%C3%A9mon)
198,murkrow,"Widely shunned as a bearer of ill fortune. Upon crossing paths with this creature, I've been told one must chant ”Workrum, Workrum—bad luck, don't come” as a protective incantation.",https://bulbapedia.bulbagarden.net/wiki/Murkrow_(Pok%C3%A9mon)
199,slowking,"Slowking can solve any problem presented to it, but no one can understand a thing Slowking says.",https://bulbapedia.bulbagarden.net/wiki/Slowking_(Pok%C3%A9mon)
200,misdreavus,"It conceals itself in darkness, sending chills up travelers' spines with its childlike weeping. As it observes the frightened travelers with glee, the red orbs upon its chest let off an eerie light.",https://bulbapedia.bulbagarden.net/wiki/Misdreavus_(Pok%C3%A9mon)
201,unown,It is hard to believe these strangely shaped Pokémon are truly living creatures. I've pointed out that the species' many forms resemble writing from other lands; no one will take me seriously.,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon)
202,wobbuffet,"To keep its pitch-black tail hidden, it lives quietly in the darkness. It is never first to attack.",https://bulbapedia.bulbagarden.net/wiki/Wobbuffet_(Pok%C3%A9mon)
203,girafarig,"Girafarig’s rear head contains a tiny brain that is too small for thinking. However, the rear head doesn’t need to sleep, so it can keep watch over its surroundings 24 hours a day.",https://bulbapedia.bulbagarden.net/wiki/Girafarig_(Pok%C3%A9mon)
204,pineco,"It sticks tree bark to itself with its saliva, making itself thicker and larger. Elderly Pineco are ridiculously huge.",https://bulbapedia.bulbagarden.net/wiki/Pineco_(Pok%C3%A9mon)
205,forretress,"In the moment that it gulps down its prey, the inside of its shell is exposed, but to this day, no one has ever seen that sight.",https://bulbapedia.bulbagarden.net/wiki/Forretress_(Pok%C3%A9mon)
206,dunsparce,The nests Dunsparce live in are mazes of tunnels. They never get lost in their own nests—they can tell where they are by the scent of the dirt.,https://bulbapedia.bulbagarden.net/wiki/Dunsparce_(Pok%C3%A9mon)
207,gligar,"Its tail is tipped by a thick, horrible stinger. To bring down prey, it will first obscure their vision by covering their faces with its body, and then it will use the stinger to inject them with venom.",https://bulbapedia.bulbagarden.net/wiki/Gligar_(Pok%C3%A9mon)
208,steelix,This Pokémon evolved through use of a strange item. Its body is coated with steel powder and notably hard—not even diamond can leave so much as a scratch.,https://bulbapedia.bulbagarden.net/wiki/Steelix_(Pok%C3%A9mon)
209,snubbull,"In contrast to its appearance, it’s quite timid. When playing with other puppy Pokémon, it sometimes gets bullied.",https://bulbapedia.bulbagarden.net/wiki/Snubbull_(Pok%C3%A9mon)
210,granbull,"Although it’s popular with young people, Granbull is timid and sensitive, so it’s totally incompetent as a watchdog.",https://bulbapedia.bulbagarden.net/wiki/Granbull_(Pok%C3%A9mon)
211,qwilfish,"Fishers detest this troublesome Pokémon because it sprays poison from its spines, getting it everywhere. A different form of Qwilfish lives in other regions.",https://bulbapedia.bulbagarden.net/wiki/Qwilfish_(Pok%C3%A9mon)
212,scizor,Evolved by way of a curious item. The shell covering its body has been shown to be stronger than forged steel.,https://bulbapedia.bulbagarden.net/wiki/Scizor_(Pok%C3%A9mon)
213,shuckle,"The berries stored in its vaselike shell eventually become a thick, pulpy juice.",https://bulbapedia.bulbagarden.net/wiki/Shuckle_(Pok%C3%A9mon)
